     light   presence   light_on    timestamp
     7.500          1          0   1466521307
     7.500          1          0   1466521361
     5.833          1          0   1466521367
     5.833          0          0   1466521421
     5.833          0          0   1466521427
     5.833          0          0   1466521481
     5.000          0          0   1466521487
     5.000          0          0   1466521541
     6.667          0          0   1466521547
     6.667          0          0   1466521601
     6.667          0          0   1466521607
     6.667          0          0   1466521662
     6.667          0          0   1466521667
     6.667          0          0   1466521722
     6.667          0          0   1466521727
     6.667          0          0   1466521782
     6.667          0          0   1466521787
     6.667          0          0   1466521842
     6.667          0          0   1466521847
     7.500          0          0   1466521902
     7.500          0          0   1466521907
     7.500          0          0   1466521962
     7.500          0          0   1466521968
     7.500          0          0   1466522022
     9.167          0          0   1466522028
    10.000          0          0   1466522082
    10.000          0          0   1466522088
    10.000          0          0   1466522142
    10.833          0          0   1466522148
    10.833          0          0   1466522202
    10.000          0          0   1466522208
    10.000          0          0   1466522262
     7.500          0          0   1466522268
     7.500          0          0   1466522322
     8.333          0          0   1466522328
     9.167          0          0   1466522382
     9.167          0          0   1466522388
     9.167          0          0   1466522442
     8.333          0          0   1466522448
     8.333          0          0   1466522502
     8.333          0          0   1466522508
     8.333          0          0   1466522562
     7.500          0          0   1466522568
     7.500          0          0   1466522622
     6.667          0          0   1466522628
     6.667          0          0   1466522682
     7.500          0          0   1466522688
     8.333          0          0   1466522742
     8.333          0          0   1466522748
     8.333          0          0   1466522802
     7.500          0          0   1466522808
     7.500          0          0   1466522862
     6.667          0          0   1466522868
     6.667          0          0   1466522922
     7.500          0          0   1466522928
     7.500          0          0   1466522982
     8.333          0          0   1466522988
     9.167          0          0   1466523042
     9.167          0          0   1466523048
     9.167          0          0   1466523102
     7.500          0          0   1466523108
     7.500          0          0   1466523162
     6.667          0          0   1466523168
     6.667          0          0   1466523222
     5.833          0          0   1466523228
     5.833          0          0   1466523282
     5.833          0          0   1466523289
     5.833          0          0   1466523343
     5.833          0          0   1466523349
     5.833          0          0   1466523403
     5.833          0          0   1466523409
     5.833          0          0   1466523463
     5.833          0          0   1466523469
     5.833          1          0   1466523523
    20.833          1          0   1466523529
    24.167          1          0   1466523583
    47.500          1          0   1466523589
    48.333          1          0   1466523643
    49.167          1          0   1466523649
    52.500          1          0   1466523703
    51.667          1          0   1466523709
    50.833          1          0   1466523763
    54.167          1          0   1466523769
    55.000          1          0   1466523823
    51.667          1          0   1466523829
    55.000          1          0   1466523883
    56.667          1          0   1466523889
    55.833          1          0   1466523943
    58.333          1          0   1466523949
    59.167          0          0   1466524003
    59.167          0          0   1466524009
    59.167          1          0   1466524063
     7.500          1          0   1466524069
     9.167          1          0   1466524123
    11.667          1          0   1466524129
    11.667          0          0   1466524183
    11.667          0          0   1466524189
    10.833          1          0   1466524243
    10.000          1          0   1466524249
    10.000          0          0   1466524303
     8.333          0          0   1466524309
     8.333          0          0   1466524363
     8.333          0          0   1466524370
     8.333          0          0   1466524423
     7.500          0          0   1466524430
     7.500          0          0   1466524484
     7.500          0          0   1466524490
     7.500          0          0   1466524544
     6.667          0          0   1466524550
     6.667          0          0   1466524604
     7.500          0          0   1466524610
     7.500          0          0   1466524664
     8.333          0          0   1466524670
     8.333          0          0   1466524724
     8.333          0          0   1466524730
     8.333          0          0   1466524784
     9.167          0          0   1466524790
    10.000          0          0   1466524844
    10.000          0          0   1466524850
    10.000          0          0   1466524904
    10.000          0          0   1466524910
    10.000          0          0   1466524964
    10.000          0          0   1466524970
    10.000          0          0   1466525024
     7.500          0          0   1466525030
     7.500          0          0   1466525084
     5.833          0          0   1466525090
     5.833          0          0   1466525144
     5.833          0          0   1466525150
     5.833          0          0   1466525204
     5.833          0          0   1466525210
     5.833          0          0   1466525264
     5.833          0          0   1466525270
     5.833          0          0   1466525324
     5.833          0          0   1466525330
     5.833          0          0   1466525384
     5.833          0          0   1466525391
     5.833          0          0   1466525444
     6.667          0          0   1466525451
     6.667          0          0   1466525504
     7.500          0          0   1466525511
     7.500          0          0   1466525564
     8.333          0          0   1466525571
     8.333          0          0   1466525625
     7.500          0          0   1466525631
     7.500          0          0   1466525685
     6.667          0          0   1466525691
     6.667          0          0   1466525745
     6.667          0          0   1466525751
     6.667          0          0   1466525805
     6.667          0          0   1466525811
     7.500          0          0   1466525865
     7.500          0          0   1466525871
     7.500          0          0   1466525925
     7.500          0          0   1466525931
     7.500          0          0   1466525985
     7.500          0          0   1466525991
     7.500          0          0   1466526045
     7.500          0          0   1466526051
     7.500          0          0   1466526105
     7.500          0          0   1466526111
     7.500          0          0   1466526165
     7.500          0          0   1466526171
     7.500          0          0   1466526225
     7.500          0          0   1466526231
     7.500          0          0   1466526285
     6.667          0          0   1466526291
     6.667          0          0   1466526345
     6.667          0          0   1466526351
     6.667          0          0   1466526405
     6.667          0          0   1466526411
     6.667          0          0   1466526465
     8.333          0          0   1466526472
     9.167          0          0   1466526525
     9.167          0          0   1466526532
     9.167          0          0   1466526585
     9.167          0          0   1466526592
     9.167          0          0   1466526645
     9.167          0          0   1466526652
     9.167          0          0   1466526705
     8.333          0          0   1466526712
     8.333          0          0   1466526765
    10.000          0          0   1466526772
    10.833          0          0   1466526825
     9.167          0          0   1466526832
     9.167          0          0   1466526886
     7.500          0          0   1466526892
     7.500          0          0   1466526946
     6.667          0          0   1466526952
     6.667          0          0   1466527006
     8.333          0          0   1466527012
     8.333          0          0   1466527066
     9.167          0          0   1466527072
     9.167          0          0   1466527126
     9.167          0          0   1466527132
     9.167          0          0   1466527186
     8.333          0          0   1466527192
     8.333          0          0   1466527246
     6.667          0          0   1466527252
     6.667          0          0   1466527306
     6.667          0          0   1466527312
     6.667          0          0   1466527366
     8.333          0          0   1466527372
     8.333          0          0   1466527426
     8.333          0          0   1466527432
     8.333          0          0   1466527486
     7.500          0          0   1466527492
     7.500          0          0   1466527546
     7.500          0          0   1466527552
     7.500          0          0   1466527606
     7.500          0          0   1466527613
     7.500          0          0   1466527666
     7.500          0          0   1466527673
     7.500          0          0   1466527726
     7.500          0          0   1466527733
     7.500          0          0   1466527786
     7.500          0          0   1466527793
     7.500          0          0   1466527846
     6.667          0          0   1466527853
     6.667          0          0   1466527906
     6.667          0          0   1466527913
     6.667          0          0   1466527966
     7.500          0          0   1466527973
     7.500          0          0   1466528026
     6.667          0          0   1466528033
     6.667          0          0   1466528087
     6.667          0          0   1466528093
     6.667          0          0   1466528147
     6.667          0          0   1466528153
     5.833          0          0   1466528207
     5.833          0          0   1466528213
     5.833          0          0   1466528267
     5.833          0          0   1466528273
     5.833          0          0   1466528327
     5.833          0          0   1466528333
     5.833          0          0   1466528387
     5.000          0          0   1466528393
     5.000          0          0   1466528447
     5.000          0          0   1466528453
     5.000          0          0   1466528507
     5.000          0          0   1466528513
     5.000          0          0   1466528567
     5.000          0          0   1466528573
     5.000          0          0   1466528627
     4.167          0          0   1466528633
     4.167          0          0   1466528687
     4.167          0          0   1466528693
     4.167          0          0   1466528747
     4.167          0          0   1466528753
     4.167          0          0   1466528807
     4.167          0          0   1466528814
     4.167          0          0   1466528867
     4.167          0          0   1466528874
     4.167          0          0   1466528927
     4.167          0          0   1466528934
     4.167          0          0   1466528987
     4.167          0          0   1466528994
     4.167          0          0   1466529047
     4.167          0          0   1466529054
     4.167          0          0   1466529107
     4.167          0          0   1466529114
     4.167          0          0   1466529167
     5.000          0          0   1466529174
     5.000          0          0   1466529228
     6.667          0          0   1466529234
     7.500          0          0   1466529288
     7.500          0          0   1466529294
     7.500          0          0   1466529348
     7.500          0          0   1466529354
     7.500          0          0   1466529408
     6.667          0          0   1466529414
     6.667          0          0   1466529468
     6.667          0          0   1466529474
     7.500          0          0   1466529528
     7.500          0          0   1466529534
     7.500          0          0   1466529588
     7.500          0          0   1466529594
     7.500          0          0   1466529648
     6.667          0          0   1466529654
     6.667          0          0   1466529708
     6.667          0          0   1466529714
     6.667          0          0   1466529768
     6.667          0          0   1466529774
     6.667          0          0   1466529828
     6.667          0          0   1466529834
     6.667          0          0   1466529888
     5.000          0          0   1466529894
     5.000          0          0   1466529948
     5.000          0          0   1466529954
     5.000          0          0   1466530008
     5.000          0          0   1466530014
     5.000          0          0   1466530068
     5.000          0          0   1466530074
     5.000          0          0   1466530128
     5.000          0          0   1466530134
     5.833          0          0   1466530188
     5.833          0          0   1466530195
     5.833          0          0   1466530248
     6.667          0          0   1466530255
     6.667          0          0   1466530308
     5.833          0          0   1466530315
     5.833          0          0   1466530368
     5.000          0          0   1466530375
     5.000          0          0   1466530428
     5.000          0          0   1466530435
     5.000          0          0   1466530488
     4.167          0          0   1466530495
     4.167          0          0   1466530548
     4.167          0          0   1466530555
     4.167          0          0   1466530608
     3.333          0          0   1466530615
     3.333          0          0   1466530668
     3.333          0          0   1466530675
     3.333          0          0   1466530728
     4.167          0          0   1466530735
     4.167          0          0   1466530788
     5.000          0          0   1466530795
     5.000          0          0   1466530849
     5.000          0          0   1466530855
     5.000          0          0   1466530909
     4.167          0          0   1466530915
     4.167          0          0   1466530969
     4.167          0          0   1466530975
     5.000          0          0   1466531029
     5.000          0          0   1466531035
     5.000          0          0   1466531089
     5.833          0          0   1466531095
     5.833          0          0   1466531149
     6.667          0          0   1466531155
     6.667          0          0   1466531209
     5.833          0          0   1466531215
     5.833          0          0   1466531269
     4.167          0          0   1466531275
     4.167          0          0   1466531329
     4.167          0          0   1466531335
     4.167          0          0   1466531389
     4.167          0          0   1466531395
     4.167          0          0   1466531449
     4.167          0          0   1466531455
     4.167          0          0   1466531509
     5.000          0          0   1466531515
     5.000          0          0   1466531569
     4.167          0          0   1466531575
     4.167          0          0   1466531629
     4.167          0          0   1466531635
     4.167          0          0   1466531689
     5.000          0          0   1466531695
     5.000          0          0   1466531749
     5.833          0          0   1466531756
     5.833          0          0   1466531809
     5.000          0          0   1466531816
     5.000          0          0   1466531869
     5.000          0          0   1466531876
     5.000          0          0   1466531929
     4.167          0          0   1466531936
     4.167          0          0   1466531990
     3.333          0          0   1466531996
     2.500          0          0   1466532050
     2.500          0          0   1466532056
     2.500          0          0   1466532110
     2.500          0          0   1466532116
     2.500          0          0   1466532170
     2.500          0          0   1466532176
     2.500          0          0   1466532230
     3.333          0          0   1466532236
     3.333          0          0   1466532290
     3.333          0          0   1466532296
     3.333          0          0   1466532350
     3.333          0          0   1466532356
     3.333          0          0   1466532410
     3.333          0          0   1466532416
     3.333          0          0   1466532470
     3.333          0          0   1466532476
     3.333          1          0   1466532530
     3.333          1          0   1466532536
     3.333          0          0   1466532590
     3.333          0          0   1466532596
     3.333          0          0   1466532650
     3.333          0          0   1466532656
     3.333          0          0   1466532710
     4.167          0          0   1466532716
     4.167          0          0   1466532770
     4.167          0          0   1466532776
     3.333          0          0   1466532830
     3.333          0          0   1466532836
     3.333          0          0   1466532890
     3.333          0          0   1466532897
     3.333          0          0   1466532950
     3.333          0          0   1466532957
     3.333          0          0   1466533010
     3.333          0          0   1466533017
     3.333          0          0   1466533070
     4.167          0          0   1466533077
     4.167          1          0   1466533130
     4.167          1          0   1466533137
     4.167          0          0   1466533191
     5.000          0          0   1466533197
     5.000          0          0   1466533251
     5.000          0          0   1466533257
     5.000          0          0   1466533311
     5.000          0          0   1466533317
     5.000          0          0   1466533371
     4.167          0          0   1466533377
     4.167          0          0   1466533431
     4.167          0          0   1466533437
     4.167          0          0   1466533491
     4.167          0          0   1466533497
     4.167          0          0   1466533551
     4.167          0          0   1466533557
     4.167          0          0   1466533611
     4.167          0          0   1466533617
     4.167          0          0   1466533671
     4.167          0          0   1466533677
     4.167          0          0   1466533731
     3.333          0          0   1466533737
     3.333          0          0   1466533791
     3.333          0          0   1466533797
     3.333          0          0   1466533851
     3.333          0          0   1466533857
     3.333          0          0   1466533911
     4.167          0          0   1466533917
     4.167          0          0   1466533971
     4.167          0          0   1466533977
     4.167          0          0   1466534031
     4.167          0          0   1466534037
     4.167          0          0   1466534091
     4.167          0          0   1466534097
     4.167          0          0   1466534151
     3.333          0          0   1466534157
     3.333          0          0   1466534211
     3.333          0          0   1466534217
     3.333          0          0   1466534271
     3.333          0          0   1466534277
     3.333          0          0   1466534331
     3.333          0          0   1466534337
     3.333          0          0   1466534391
     2.500          0          0   1466534398
     2.500          0          0   1466534451
     2.500          0          0   1466534458
     2.500          0          0   1466534511
     2.500          0          0   1466534518
     2.500          0          0   1466534571
     2.500          0          0   1466534578
     2.500          0          0   1466534631
     2.500          1          0   1466534638
     2.500          0          0   1466534692
     2.500          0          0   1466534698
     2.500          0          0   1466534752
     2.500          0          0   1466534758
     2.500          0          0   1466534812
     2.500          0          0   1466534818
     2.500          0          0   1466534872
     1.667          0          0   1466534878
     1.667          0          0   1466534932
     2.500          0          0   1466534938
     2.500          0          0   1466534992
     2.500          0          0   1466534998
     2.500          0          0   1466535052
     2.500          0          0   1466535058
     2.500          0          0   1466535112
     2.500          0          0   1466535118
     2.500          0          0   1466535172
     2.500          0          0   1466535178
     2.500          0          0   1466535232
     2.500          0          0   1466535238
     2.500          0          0   1466535292
     3.333          0          0   1466535298
     3.333          0          0   1466535352
     2.500          0          0   1466535358
     2.500          0          0   1466535412
     2.500          0          0   1466535418
     2.500          0          0   1466535472
     2.500          0          0   1466535479
     2.500          0          0   1466535532
     2.500          0          0   1466535539
     2.500          0          0   1466535592
     2.500          0          0   1466535599
     2.500          0          0   1466535652
     2.500          0          0   1466535659
     2.500          0          0   1466535712
     2.500          0          0   1466535719
     2.500          0          0   1466535772
     2.500          0          0   1466535779
     2.500          0          0   1466535833
     2.500          0          0   1466535839
     2.500          0          0   1466535893
     2.500          0          0   1466535899
     2.500          0          0   1466535953
     2.500          0          0   1466535959
     2.500          0          0   1466536013
     1.667          0          0   1466536019
     1.667          0          0   1466536073
     1.667          0          0   1466536079
     1.667          0          0   1466536133
     2.500          0          0   1466536139
     2.500          0          0   1466536193
     2.500          0          0   1466536199
     2.500          0          0   1466536253
     2.500          0          0   1466536259
     2.500          0          0   1466536313
     2.500          0          0   1466536319
     1.667          0          0   1466536373
     1.667          0          0   1466536379
     1.667          0          0   1466536433
     1.667          0          0   1466536439
     1.667          0          0   1466536493
     1.667          0          0   1466536499
     1.667          0          0   1466536553
     1.667          0          0   1466536559
     1.667          0          0   1466536613
     1.667          0          0   1466536620
     1.667          0          0   1466536673
     1.667          0          0   1466536680
     1.667          0          0   1466536733
     1.667          0          0   1466536740
     1.667          0          0   1466536793
     1.667          0          0   1466536800
     0.833          0          0   1466536853
     0.833          0          0   1466536860
     0.833          0          0   1466536913
     0.833          0          0   1466536920
     0.833          0          0   1466536973
     0.833          0          0   1466536980
     0.833          0          0   1466537033
     1.667          0          0   1466537040
     1.667          0          0   1466537093
     1.667          0          0   1466537100
     1.667          0          0   1466537153
     1.667          0          0   1466537160
     1.667          0          0   1466537213
     1.667          0          0   1466537220
     1.667          0          0   1466537273
     1.667          0          0   1466537280
     1.667          0          0   1466537333
     1.667          0          0   1466537340
     1.667          0          0   1466537394
     1.667          0          0   1466537400
     1.667          0          0   1466537454
     1.667          0          0   1466537460
     1.667          0          0   1466537514
     1.667          0          0   1466537520
     1.667          0          0   1466537574
     1.667          0          0   1466537580
     1.667          0          0   1466537634
     1.667          0          0   1466537640
     1.667          0          0   1466537694
     1.667          0          0   1466537700
     1.667          0          0   1466537754
     1.667          0          0   1466537760
     1.667          0          0   1466537814
     1.667          0          0   1466537820
     1.667          0          0   1466537874
     1.667          0          0   1466537880
     1.667          0          0   1466537934
     0.833          0          0   1466537940
     0.833          0          0   1466537994
     0.833          0          0   1466538000
     0.833          0          0   1466538054
     0.833          0          0   1466538060
     0.833          0          0   1466538114
     0.833          0          0   1466538120
     0.833          0          0   1466538174
     0.833          0          0   1466538180
     0.833          0          0   1466538234
     0.833          0          0   1466538240
     0.833          0          0   1466538294
     0.833          0          0   1466538300
     0.833          0          0   1466538354
     0.833          0          0   1466538360
     0.833          0          0   1466538414
     0.833          0          0   1466538420
     0.833          0          0   1466538474
     1.667          0          0   1466538480
     1.667          0          0   1466538534
     1.667          0          0   1466538540
     1.667          0          0   1466538594
     1.667          0          0   1466538600
     1.667          0          0   1466538654
     1.667          0          0   1466538660
     1.667          0          0   1466538714
     1.667          0          0   1466538720
     1.667          0          0   1466538774
     1.667          0          0   1466538780
     1.667          0          0   1466538834
     1.667          0          0   1466538840
     1.667          0          0   1466538894
     0.833          0          0   1466538900
     1.667          0          0   1466538954
     0.833          0          0   1466538960
     0.833          0          0   1466539014
     0.833          0          0   1466539020
     0.833          0          0   1466539074
     0.833          0          0   1466539080
     0.833          0          0   1466539134
     0.833          0          0   1466539140
     0.833          0          0   1466539194
     0.833          0          0   1466539200
     0.833          0          0   1466539254
     0.833          0          0   1466539260
     0.833          0          0   1466539314
     0.833          0          0   1466539320
     0.833          0          0   1466539374
     0.833          0          0   1466539380
     0.833          0          0   1466539434
     0.833          0          0   1466539441
     0.833          0          0   1466539494
     0.833          0          0   1466539501
     0.833          0          0   1466539554
     0.833          0          0   1466539561
     0.833          0          0   1466539614
     0.833          0          0   1466539621
     0.000          0          0   1466539674
     0.000          0          0   1466539681
     0.000          0          0   1466539734
     0.000          0          0   1466539741
     0.000          0          0   1466539794
     0.000          0          0   1466539801
     0.000          0          0   1466539854
     0.000          0          0   1466539861
     0.000          0          0   1466539914
     0.000          0          0   1466539921
     0.000          0          0   1466539974
     0.000          0          0   1466539981
     0.000          0          0   1466540035
     0.000          0          0   1466540041
     0.000          0          0   1466540095
     0.000          0          0   1466540101
     0.000          0          0   1466540155
     0.000          0          0   1466540161
     0.000          0          0   1466540215
     0.000          0          0   1466540221
     0.000          0          0   1466540275
     0.000          0          0   1466540281
     0.000          0          0   1466540335
     0.000          0          0   1466540341
     0.000          0          0   1466540395
     0.000          0          0   1466540401
     0.000          0          0   1466540455
     0.000          0          0   1466540461
     0.000          0          0   1466540515
     0.000          0          0   1466540521
     0.000          0          0   1466540575
     0.000          0          0   1466540581
     0.000          0          0   1466540635
     0.000          0          0   1466540641
     0.000          0          0   1466540695
     0.000          0          0   1466540701
     0.000          0          0   1466540755
     0.000          0          0   1466540761
     0.000          0          0   1466540815
     0.000          0          0   1466540821
     0.000          0          0   1466540875
     0.000          0          0   1466540881
     0.000          0          0   1466540935
     0.000          0          0   1466540941
     0.000          0          0   1466540995
     0.000          0          0   1466541001
     0.000          0          0   1466541055
     0.000          0          0   1466541061
     0.000          0          0   1466541115
     0.000          0          0   1466541121
     0.000          0          0   1466541175
     0.000          0          0   1466541181
     0.000          0          0   1466541235
     0.000          0          0   1466541242
     0.000          0          0   1466541295
     0.000          0          0   1466541302
     0.000          0          0   1466541355
     0.000          0          0   1466541362
     0.000          0          0   1466541415
     0.000          0          0   1466541422
     0.000          0          0   1466541475
     0.000          0          0   1466541482
     0.000          0          0   1466541535
     0.000          0          0   1466541542
     0.000          0          0   1466541595
     0.000          0          0   1466541602
     0.000          0          0   1466541655
     0.000          0          0   1466541662
     0.000          0          0   1466541715
     0.000          0          0   1466541722
     0.000          0          0   1466541775
     0.000          0          0   1466541782
     0.000          0          0   1466541835
     0.000          0          0   1466541842
     0.000          0          0   1466541895
     0.000          0          0   1466541902
     0.000          0          0   1466541955
     0.000          0          0   1466541962
     0.000          0          0   1466542015
     0.000          0          0   1466542022
     0.000          0          0   1466542075
     0.000          0          0   1466542082
     0.000          0          0   1466542135
     0.000          0          0   1466542142
     0.000          0          0   1466542195
     0.000          0          0   1466542202
     0.000          0          0   1466542255
     0.000          0          0   1466542262
     0.000          0          0   1466542315
     0.000          0          0   1466542322
     0.000          0          0   1466542375
     0.000          0          0   1466542382
     0.000          0          0   1466542436
     0.000          0          0   1466542442
     0.000          0          0   1466542496
     0.000          0          0   1466542502
     0.000          0          0   1466542556
     0.000          0          0   1466542562
     0.000          0          0   1466542616
     0.000          0          0   1466542622
     0.000          0          0   1466542676
     0.000          0          0   1466542682
     0.000          0          0   1466542736
     0.000          0          0   1466542742
     0.000          1          0   1466542796
     0.000          1          0   1466542802
     0.000          0          0   1466542856
     0.000          0          0   1466542862
     0.000          0          0   1466542916
     0.000          0          0   1466542922
     0.000          0          0   1466542976
     0.000          0          0   1466542983
     0.000          0          0   1466543036
     0.000          0          0   1466543043
     0.000          0          0   1466543096
     0.000          0          0   1466543103
     0.000          0          0   1466543156
     0.000          0          0   1466543163
     0.000          0          0   1466543216
     0.000          0          0   1466543223
     0.000          0          0   1466543276
     0.000          0          0   1466543283
     0.000          0          0   1466543336
     0.000          0          0   1466543343
     0.000          0          0   1466543396
     0.000          0          0   1466543403
     0.000          0          0   1466543456
     0.000          0          0   1466543463
     0.000          0          0   1466543516
     0.000          0          0   1466543523
     0.000          0          0   1466543576
     0.000          0          0   1466543583
     0.000          0          0   1466543636
     0.000          0          0   1466543643
     0.000          0          0   1466543697
     0.000          0          0   1466543703
     0.000          0          0   1466543757
     0.000          0          0   1466543763
     0.000          0          0   1466543817
     0.000          0          0   1466543823
     0.000          0          0   1466543877
     0.000          0          0   1466543883
     0.000          0          0   1466543937
     0.000          0          0   1466543943
     0.000          0          0   1466543997
     0.000          0          0   1466544003
     0.000          0          0   1466544057
     0.000          0          0   1466544063
     0.000          0          0   1466544117
     0.000          0          0   1466544123
     0.000          0          0   1466544177
     0.000          0          0   1466544183
     0.000          0          0   1466544237
     0.000          0          0   1466544243
     0.000          0          0   1466544297
     0.000          0          0   1466544303
     0.000          0          0   1466544357
     0.000          0          0   1466544363
     0.000          0          0   1466544417
     0.000          0          0   1466544423
     0.000          0          0   1466544477
     0.000          0          0   1466544483
     0.000          0          0   1466544537
     0.000          0          0   1466544544
     0.000          0          0   1466544597
     0.000          0          0   1466544604
     0.000          0          0   1466544657
     0.000          0          0   1466544664
     0.000          0          0   1466544717
     0.000          0          0   1466544724
     0.000          0          0   1466544777
     0.000          0          0   1466544784
     0.000          0          0   1466544837
     0.000          0          0   1466544844
     0.000          0          0   1466544897
     0.000          0          0   1466544904
     0.000          0          0   1466544957
     0.000          0          0   1466544964
     0.000          0          0   1466545018
     0.000          0          0   1466545024
     0.000          0          0   1466545078
     0.000          0          0   1466545084
     0.000          0          0   1466545138
     0.000          0          0   1466545144
     0.000          0          0   1466545198
     0.000          0          0   1466545204
     0.000          0          0   1466545258
     0.000          0          0   1466545264
     0.000          0          0   1466545318
     0.000          0          0   1466545324
     0.000          0          0   1466545378
     0.000          0          0   1466545384
     0.000          0          0   1466545438
     0.000          0          0   1466545444
     0.000          0          0   1466545498
     0.000          0          0   1466545504
     0.000          0          0   1466545558
     0.000          0          0   1466545564
     0.000          0          0   1466545618
     0.000          0          0   1466545625
     0.000          0          0   1466545678
     0.000          0          0   1466545685
     0.000          0          0   1466545738
     0.000          0          0   1466545745
     0.000          0          0   1466545798
     0.000          0          0   1466545805
     0.000          0          0   1466545858
     0.000          0          0   1466545865
     0.000          0          0   1466545918
     0.000          0          0   1466545925
     0.000          0          0   1466545978
     0.000          0          0   1466545985
     0.000          0          0   1466546038
     0.000          0          0   1466546045
     0.000          0          0   1466546098
     0.000          0          0   1466546105
     0.000          0          0   1466546158
     0.000          0          0   1466546165
     0.000          0          0   1466546218
     0.000          0          0   1466546225
     0.000          0          0   1466546278
     0.000          0          0   1466546285
     0.000          0          0   1466546338
     0.000          0          0   1466546345
     0.000          0          0   1466546398
     0.000          0          0   1466546405
     0.000          0          0   1466546458
     0.000          0          0   1466546465
     0.000          0          0   1466546518
     0.000          0          0   1466546525
     0.000          0          0   1466546578
     0.000          0          0   1466546585
     0.000          0          0   1466546638
     0.000          0          0   1466546645
     0.000          1          0   1466546698
    16.667          1          0   1466546705
    21.667          0          0   1466546758
    45.000          0          0   1466546765
    45.833          0          0   1466546818
    47.500          0          0   1466546825
    47.500          1          0   1466546878
    45.000          1          0   1466546885
    47.500          1          0   1466546939
    45.833          1          0   1466546945
    45.000          1          0   1466546999
    45.000          1          0   1466547005
    45.833          0          0   1466547059
    46.667          0          0   1466547065
    46.667          1          0   1466547119
    44.167          1          0   1466547125
    44.167          1          0   1466547179
    45.833          0          0   1466547185
    45.833          0          0   1466547239
    45.000          0          0   1466547245
    44.167          0          0   1466547299
    44.167          1          0   1466547305
    41.667          0          0   1466547359
    43.333          0          0   1466547365
    43.333          0          0   1466547419
    43.333          0          0   1466547425
    43.333          0          0   1466547479
    42.500          0          0   1466547485
    42.500          0          0   1466547539
    43.333          0          0   1466547545
    42.500          1          0   1466547599
    40.000          1          0   1466547605
    43.333          0          0   1466547659
    44.167          0          0   1466547666
    44.167          0          0   1466547719
    44.167          0          0   1466547726
    44.167          0          0   1466547779
    44.167          0          0   1466547786
    44.167          0          0   1466547839
    44.167          0          0   1466547846
    44.167          0          0   1466547899
    44.167          0          0   1466547906
    43.333          0          0   1466547959
    44.167          0          0   1466547966
    44.167          0          0   1466548019
    43.333          0          0   1466548026
    43.333          0          0   1466548079
    44.167          0          0   1466548086
    44.167          1          0   1466548139
    44.167          1          0   1466548146
    44.167          0          0   1466548199
    45.000          0          0   1466548206
    44.167          0          0   1466548259
    44.167          0          0   1466548266
    44.167          0          0   1466548319
    44.167          0          0   1466548326
    44.167          0          0   1466548379
    44.167          0          0   1466548386
    44.167          0          0   1466548439
    44.167          0          0   1466548446
    44.167          1          0   1466548500
    44.167          1          0   1466548506
    44.167          0          0   1466548560
    44.167          0          0   1466548566
    44.167          0          0   1466548620
    44.167          0          0   1466548626
    44.167          0          0   1466548680
    44.167          0          0   1466548686
    44.167          0          0   1466548740
    44.167          0          0   1466548746
    44.167          1          0   1466548800
    44.167          0          0   1466548806
    45.000          0          0   1466548860
    45.833          0          0   1466548866
    45.000          0          0   1466548920
    45.000          0          0   1466548926
    45.833          0          0   1466548980
    45.000          0          0   1466548986
    45.000          0          0   1466549040
    44.167          0          0   1466549046
    44.167          0          0   1466549100
    44.167          0          0   1466549106
    45.000          0          0   1466549160
    45.000          0          0   1466549166
    45.000          0          0   1466549220
    44.167          0          0   1466549226
    44.167          0          0   1466549280
    44.167          0          0   1466549286
    44.167          0          0   1466549340
    45.000          0          0   1466549346
    45.000          0          0   1466549400
    45.000          0          0   1466549407
    45.000          0          0   1466549460
    45.000          0          0   1466549467
    44.167          0          0   1466549520
    45.000          0          0   1466549527
    45.000          0          0   1466549580
    45.000          0          0   1466549587
    45.000          0          0   1466549640
    45.000          0          0   1466549647
    45.000          0          0   1466549700
    45.000          0          0   1466549707
    45.000          0          0   1466549760
    45.000          0          0   1466549767
    45.000          0          0   1466549820
    45.000          0          0   1466549827
    45.000          0          0   1466549880
    45.000          0          0   1466549887
    45.000          0          0   1466549940
    45.000          0          0   1466549947
    45.000          0          0   1466550000
    45.000          0          0   1466550007
    45.000          0          0   1466550060
    45.000          0          0   1466550067
    45.000          0          0   1466550120
    45.000          0          0   1466550127
    45.000          0          0   1466550180
    45.000          0          0   1466550187
    45.000          0          0   1466550241
    45.000          0          0   1466550247
    45.000          0          0   1466550301
    45.000          0          0   1466550307
    45.000          0          0   1466550361
    45.000          0          0   1466550367
    45.000          0          0   1466550421
    44.167          0          0   1466550427
    44.167          0          0   1466550481
    45.000          0          0   1466550487
    44.167          0          0   1466550541
    45.000          0          0   1466550547
    45.000          0          0   1466550601
    45.000          0          0   1466550607
    45.000          0          0   1466550661
    44.167          0          0   1466550667
